customer_id,monthly_transactions,avg_basket_size,total_spend,avg_session_duration,email_open_rate,product_views_per_visit,return_rate,customer_tenure_months,recency_days
CUST_1051,4.8,17.7,3961.99,21.3,0.0,19.8,0.35,19,13
CUST_1052,1.6,2.4,324.54,62.9,0.95,32.5,0.5,25,40
CUST_1053,0.6,2.8,347.74,40.9,0.95,23.2,0.0,15,33
CUST_1054,0.7,2.9,443.08,23.4,0.0,21.2,0.5,15,32
CUST_1055,0.2,2.0,409.75,52.0,0.0,26.7,0.18,13,21
CUST_1056,3.1,4.6,455.11,65.1,0.95,35.0,0.5,28,33
CUST_1057,5.0,3.3,1125.09,21.7,0.0,26.2,0.23,3,13
CUST_1058,0.8,2.6,434.46,53.2,0.83,30.9,0.2,20,29
CUST_1059,12.3,21.7,6491.34,16.2,0.0,18.3,0.38,5,6
CUST_1060,3.0,4.7,514.14,56.8,0.0,29.2,0.4,7,43
CUST_1061,0.9,3.3,282.77,57.0,0.95,33.2,0.21,17,38
CUST_1062,0.2,2.3,473.23,44.4,0.0,28.6,0.0,18,40
CUST_1063,10.8,20.6,5763.43,37.0,0.0,37.7,0.3,17,5
CUST_1064,9.1,6.5,1296.31,31.6,0.95,34.1,0.02,17,12
CUST_1065,9.1,5.8,1417.38,31.5,0.26,36.2,0.17,22,17
CUST_1066,0.7,3.1,459.28,53.3,0.0,32.1,0.09,23,39
CUST_1067,4.0,4.5,458.95,56.5,0.0,30.0,0.5,14,46
CUST_1068,1.6,19.4,4580.0,11.2,0.0,3.0,0.0,8,23
CUST_1069,4.5,8.6,1770.45,37.4,0.73,37.6,0.15,15,6
CUST_1070,2.5,3.3,528.17,42.4,0.0,24.3,0.15,2,47
CUST_1071,11.0,16.9,6997.25,47.5,0.95,46.7,0.0,25,11
CUST_1072,3.5,3.9,563.61,57.6,0.89,26.2,0.5,23,32
CUST_1073,7.8,5.7,1355.69,24.3,0.0,31.2,0.18,7,10
CUST_1074,6.9,4.0,1272.26,31.8,0.95,43.3,0.0,15,18
CUST_1075,11.5,21.9,6951.73,53.5,0.95,58.5,0.0,39,7
CUST_1076,0.6,2.8,352.67,52.3,0.72,28.3,0.18,17,30
CUST_1077,5.9,2.9,1546.48,26.1,0.88,34.1,0.18,14,7
CUST_1078,10.1,9.5,1180.67,40.6,0.28,40.6,0.04,31,13
CUST_1079,0.6,20.2,4400.42,23.8,0.95,24.4,0.0,33,22
CUST_1080,13.8,21.1,6946.63,44.3,0.92,43.1,0.07,23,8
CUST_1081,16.4,25.5,7069.16,49.9,0.95,43.4,0.0,32,6
CUST_1082,1.2,2.5,332.5,49.3,0.0,25.1,0.5,1,24
CUST_1083,9.2,6.9,1584.51,25.5,0.0,35.4,0.1,24,9
CUST_1084,15.3,23.0,7185.97,49.1,0.95,50.1,0.0,30,6
CUST_1085,15.1,24.9,7121.03,42.3,0.0,46.2,0.05,27,8
CUST_1086,1.5,3.8,484.2,40.0,0.0,24.6,0.0,6,43
CUST_1087,4.4,7.1,1725.96,42.3,0.8,36.3,0.32,10,19
CUST_1088,3.9,19.4,3748.6,18.8,0.21,16.9,0.18,21,26
CUST_1089,7.4,4.2,1637.59,32.3,0.77,36.1,0.22,30,18
CUST_1090,7.7,4.3,1554.59,16.6,0.0,31.1,0.18,15,12
CUST_1091,9.9,17.4,5989.8,50.8,0.48,45.0,0.22,19,8
CUST_1092,13.4,20.2,5741.97,52.3,0.95,48.3,0.0,27,11
CUST_1093,0.2,1.0,173.25,46.5,0.53,24.8,0.0,1,38
CUST_1094,6.6,5.9,1179.94,27.3,0.0,29.4,0.16,14,11
CUST_1095,0.2,1.4,291.8,41.1,0.0,24.8,0.11,1,34
CUST_1096,2.5,4.9,653.44,57.0,0.95,37.5,0.0,45,35
CUST_1097,9.6,7.0,1480.91,35.3,0.2,24.2,0.19,19,21
CUST_1098,3.6,21.3,3780.17,16.7,0.24,6.5,0.12,25,18
CUST_1099,0.3,2.0,324.44,55.2,0.1,36.7,0.5,12,20
CUST_1100,3.1,1.4,1187.18,17.8,0.3,19.1,0.33,1,11
CUST_1101,14.1,22.0,5687.56,60.3,0.95,50.5,0.0,38,6
CUST_1102,0.2,2.8,370.23,31.3,0.0,25.0,0.0,4,48
CUST_1103,0.2,3.1,447.6,49.4,0.0,28.7,0.0,4,33
CUST_1104,17.5,25.8,7299.68,40.5,0.0,37.8,0.22,28,7
CUST_1105,5.0,8.7,2320.59,31.3,0.07,27.4,0.14,11,11
CUST_1106,1.3,3.6,311.94,48.6,0.95,26.9,0.47,18,32
CUST_1107,3.2,6.1,1477.96,25.5,0.0,29.4,0.13,1,11
CUST_1108,4.8,7.6,1670.96,31.6,0.95,11.1,0.11,9,10
CUST_1109,5.5,3.1,1149.4,21.2,0.0,25.8,0.16,1,15
CUST_1110,2.7,2.9,300.6,64.9,0.5,37.2,0.5,6,34
CUST_1111,0.9,2.9,407.3,53.4,0.43,25.8,0.1,21,32
CUST_1112,11.8,19.2,6737.03,40.7,0.95,46.0,0.13,21,8
CUST_1113,2.4,3.6,327.79,65.1,0.95,34.8,0.5,9,36
CUST_1114,7.7,6.2,1068.98,20.2,0.0,33.6,0.0,2,13
CUST_1115,2.9,20.1,3060.78,27.1,0.82,23.3,0.17,22,18
CUST_1116,7.2,5.3,996.88,37.5,0.95,34.9,0.06,14,20
CUST_1117,3.1,4.0,519.16,81.3,0.95,43.0,0.5,26,32
CUST_1118,4.3,8.5,1525.6,24.5,0.0,18.0,0.0,6,5
CUST_1119,1.0,11.9,3339.7,22.6,0.95,17.6,0.15,24,14
CUST_1120,2.2,3.4,391.64,66.5,0.88,40.7,0.5,23,41
CUST_1121,1.7,3.9,514.28,59.9,0.95,36.4,0.16,27,32
CUST_1122,7.5,5.4,1217.18,26.0,0.0,32.0,0.16,10,11
CUST_1123,6.2,9.3,1801.31,46.3,0.95,36.5,0.27,5,16
CUST_1124,11.3,17.9,5672.96,48.9,0.95,39.7,0.14,22,8
CUST_1125,6.4,3.8,1606.22,31.8,0.95,30.1,0.21,26,17
CUST_1126,9.9,5.4,1558.83,30.5,0.95,33.0,0.07,20,19
CUST_1127,8.6,16.6,4646.75,49.3,0.95,54.1,0.0,23,8
CUST_1128,1.3,3.6,347.88,55.1,0.0,28.9,0.42,1,37
CUST_1129,8.8,16.3,6226.59,32.8,0.95,41.8,0.0,11,6
CUST_1130,2.2,3.7,533.29,34.1,0.0,21.2,0.34,21,46
CUST_1131,1.7,2.9,333.74,54.4,0.26,31.9,0.15,3,32
CUST_1132,16.6,24.9,6324.43,46.4,0.09,44.1,0.11,31,8
CUST_1133,2.1,13.7,3658.94,18.2,0.41,18.7,0.22,11,18
CUST_1134,6.2,3.1,1464.53,26.8,0.95,33.0,0.14,17,15
CUST_1135,0.8,3.0,336.23,59.3,0.86,35.9,0.0,22,44
CUST_1136,2.4,3.4,494.52,51.8,0.95,35.1,0.34,21,34
CUST_1137,7.3,4.3,1488.29,31.1,0.0,32.7,0.31,23,12
CUST_1138,11.7,19.5,5817.46,33.3,0.0,33.2,0.32,10,5
CUST_1139,13.9,20.5,5959.86,43.7,0.95,40.3,0.13,24,11
CUST_1140,3.5,20.8,4492.75,15.3,0.59,10.7,0.19,20,26
CUST_1141,11.1,7.6,1893.56,30.6,0.0,39.9,0.09,35,10
CUST_1142,0.6,3.3,429.72,62.5,0.0,34.3,0.36,12,24
CUST_1143,3.9,20.5,4900.95,18.7,0.95,15.0,0.25,25,20
CUST_1144,5.3,4.2,1392.94,19.6,0.0,30.7,0.15,9,12
CUST_1145,8.0,6.3,1416.07,28.1,0.0,39.7,0.2,27,13
CUST_1146,3.3,3.0,523.74,55.1,0.95,33.0,0.5,26,37
CUST_1147,14.4,23.1,6871.88,45.0,0.0,42.7,0.4,23,8
CUST_1148,6.6,3.4,1416.92,19.5,0.95,40.8,0.0,21,11
CUST_1149,0.2,1.0,260.46,34.7,0.0,21.7,0.26,1,26
CUST_1150,0.7,2.7,403.67,45.4,0.0,26.6,0.17,6,28
CUST_1151,0.6,2.8,422.76,60.6,0.0,35.6,0.0,10,31
CUST_1152,0.2,1.0,183.32,41.1,0.04,24.5,0.18,1,24
CUST_1153,10.1,8.0,1364.83,23.4,0.0,30.6,0.28,11,15
CUST_1154,11.4,18.5,6141.4,32.9,0.0,40.0,0.18,11,8
CUST_1155,1.2,3.3,451.59,48.2,0.59,23.3,0.5,22,29
CUST_1156,8.6,6.8,1383.7,23.4,0.0,23.8,0.17,12,15
CUST_1157,6.6,3.4,1264.87,30.6,0.48,37.1,0.24,15,16
CUST_1158,2.0,4.1,641.29,59.7,0.28,34.2,0.25,37,37
CUST_1159,12.9,18.8,6027.12,42.0,0.05,36.2,0.18,13,7
CUST_1160,9.9,6.6,1499.88,39.9,0.95,34.8,0.12,28,21
CUST_1161,16.7,25.1,6516.08,51.9,0.75,49.1,0.05,35,12
CUST_1162,6.9,4.4,1225.43,40.6,0.95,38.4,0.02,22,14
CUST_1163,0.2,2.0,522.13,35.7,0.0,24.1,0.17,5,28
CUST_1164,9.0,5.5,1348.48,27.6,0.48,36.1,0.07,14,14
CUST_1165,1.1,2.4,455.1,45.5,0.0,24.0,0.45,1,20
CUST_1166,1.7,3.0,617.4,65.7,0.0,28.4,0.21,30,26
CUST_1167,4.1,19.3,2823.22,20.2,0.95,19.3,0.31,18,23
CUST_1168,3.4,15.9,2784.38,31.2,0.95,22.2,0.26,27,13
CUST_1169,2.0,2.7,294.77,59.2,0.95,29.6,0.42,1,31
CUST_1170,11.0,7.1,1566.83,38.9,0.68,45.8,0.05,35,19
CUST_1171,7.1,11.7,2299.77,37.9,0.31,24.3,0.05,11,12
CUST_1172,12.2,20.4,6370.35,43.7,0.95,43.9,0.03,25,5
CUST_1173,6.8,3.1,1732.19,22.5,0.0,27.9,0.29,18,20
CUST_1174,3.5,4.1,332.51,62.8,0.76,27.9,0.5,5,43
CUST_1175,7.3,2.2,1800.87,30.9,0.95,37.8,0.11,33,15
CUST_1176,3.8,1.0,1417.86,22.0,0.95,25.3,0.15,13,14
CUST_1177,0.2,1.0,216.64,41.4,0.2,28.8,0.0,1,20
CUST_1178,5.0,7.5,1963.48,39.2,0.95,24.3,0.21,22,14
CUST_1179,5.9,12.9,6136.8,39.8,0.95,50.4,0.0,11,7
CUST_1180,4.6,8.1,1377.76,33.1,0.19,32.5,0.31,1,22
CUST_1181,16.1,23.1,6758.0,57.7,0.95,41.4,0.1,34,14
CUST_1182,5.1,3.8,1088.75,24.2,0.66,35.4,0.19,9,16
CUST_1183,7.9,5.1,1451.95,27.9,0.45,37.3,0.13,19,9
CUST_1184,0.2,14.7,3881.91,18.7,0.95,16.0,0.0,24,23
CUST_1185,5.3,9.0,1885.18,40.4,0.36,33.0,0.14,2,16
CUST_1186,15.2,23.3,7969.23,49.4,0.95,51.5,0.03,33,6
CUST_1187,4.0,8.0,1888.96,31.6,0.0,27.5,0.02,1,5
CUST_1188,7.6,6.2,1181.39,34.1,0.0,37.5,0.11,19,21
CUST_1189,8.4,6.8,972.49,34.1,0.0,36.9,0.06,5,13
CUST_1190,4.4,8.6,1675.1,31.8,0.1,27.1,0.19,7,11
CUST_1191,4.3,5.6,651.53,64.3,0.95,40.7,0.04,38,40
CUST_1192,12.0,16.9,6287.14,43.4,0.95,49.5,0.0,16,3
CUST_1193,3.2,2.4,1057.17,21.7,0.1,28.2,0.22,1,16
CUST_1194,0.7,1.0,261.66,46.4,0.08,24.0,0.29,2,36
CUST_1195,4.6,4.4,374.26,67.9,0.95,41.0,0.5,25,53
CUST_1196,13.0,22.3,6552.26,50.2,0.95,44.5,0.0,30,5
CUST_1197,12.5,18.8,5634.89,37.8,0.0,29.1,0.4,10,6
CUST_1198,5.6,4.3,1279.95,25.5,0.0,27.2,0.35,11,21
CUST_1199,17.0,25.3,6624.87,59.3,0.95,51.2,0.0,40,10
CUST_1200,0.2,1.6,433.55,46.8,0.0,35.1,0.13,11,20
CUST_1201,9.3,6.9,1487.47,39.9,0.89,36.7,0.1,33,17
CUST_1202,5.2,8.1,1684.19,37.6,0.67,18.7,0.03,4,14
CUST_1203,11.0,7.9,1491.25,42.3,0.32,33.5,0.16,27,19
CUST_1204,7.9,5.3,1341.23,33.9,0.33,40.5,0.0,17,20
CUST_1205,0.2,1.8,283.55,39.9,0.05,24.5,0.0,7,26
CUST_1206,8.8,24.2,3662.92,38.1,0.95,23.6,0.5,51,22
CUST_1207,0.2,1.3,401.19,34.9,0.0,20.3,0.0,9,22
CUST_1208,4.3,19.3,4169.52,17.5,0.0,19.4,0.39,24,23
CUST_1209,6.8,4.5,1500.78,29.4,0.95,33.3,0.21,26,9
CUST_1210,13.4,20.1,7326.47,33.0,0.95,38.4,0.0,21,4
CUST_1211,12.9,9.4,1597.45,39.1,0.9,53.5,0.0,41,24
CUST_1212,5.6,3.4,1197.56,25.5,0.95,38.2,0.08,15,10
CUST_1213,10.8,27.0,3587.14,32.3,0.0,31.1,0.5,40,24
CUST_1214,15.4,24.0,6971.73,51.9,0.44,52.0,0.08,32,5
CUST_1215,4.7,23.5,4617.8,27.9,0.95,21.8,0.32,38,19
CUST_1216,10.4,18.8,6778.29,40.6,0.95,45.6,0.0,26,4
CUST_1217,3.8,6.8,1665.21,37.6,0.95,21.1,0.13,2,12
CUST_1218,2.3,2.8,578.95,62.7,0.95,37.6,0.5,36,31
CUST_1219,4.6,8.1,1442.57,29.6,0.0,21.3,0.13,1,15
CUST_1220,6.1,5.7,1042.69,27.6,0.0,29.0,0.2,6,18
CUST_1221,1.2,2.7,348.56,42.1,0.0,28.0,0.15,2,38
CUST_1222,4.3,4.0,363.87,50.1,0.95,27.3,0.5,14,40
CUST_1223,12.0,21.6,7410.99,43.6,0.95,39.9,0.0,29,7
CUST_1224,2.8,4.0,431.68,59.3,0.95,29.6,0.15,15,34
CUST_1225,1.2,2.2,234.97,63.3,0.84,37.6,0.5,7,34
CUST_1226,4.1,5.3,398.3,60.5,0.95,35.8,0.5,26,43
CUST_1227,4.2,7.2,1753.17,34.1,0.95,29.1,0.31,4,11
CUST_1228,7.4,5.7,1466.09,14.9,0.0,30.5,0.16,14,9
CUST_1229,18.1,24.4,6615.24,51.7,0.95,45.3,0.03,34,8
CUST_1230,7.6,6.0,1374.15,27.3,0.09,36.3,0.08,17,15
CUST_1231,5.9,22.9,4404.6,24.5,0.0,17.8,0.32,27,19
CUST_1232,16.3,26.1,6525.41,28.7,0.0,24.5,0.33,17,9
CUST_1233,0.4,1.5,468.81,51.5,0.21,32.2,0.29,20,27
CUST_1234,16.7,23.9,6346.63,56.4,0.95,46.5,0.18,34,8
CUST_1235,14.7,21.3,7470.1,30.0,0.4,36.1,0.01,15,5
CUST_1236,4.1,4.1,433.51,71.4,0.95,38.1,0.5,16,39
CUST_1237,17.6,27.5,7256.54,59.3,0.95,51.5,0.0,44,12
CUST_1238,2.8,3.9,598.7,68.2,0.0,31.0,0.5,27,38
CUST_1239,13.0,20.5,6364.18,47.0,0.95,44.0,0.0,28,10
CUST_1240,14.0,22.5,6638.83,43.5,0.95,43.8,0.16,28,9
CUST_1241,2.8,15.3,2871.23,23.9,0.0,9.1,0.09,20,12
CUST_1242,4.6,8.4,2124.52,23.5,0.0,17.0,0.0,5,15
CUST_1243,6.8,4.2,1262.86,25.6,0.95,40.7,0.0,17,14
CUST_1244,3.9,8.1,1384.11,43.8,0.0,31.0,0.09,2,10
CUST_1245,2.6,15.9,3614.94,24.7,0.95,15.4,0.2,28,19
CUST_1246,2.0,3.7,438.56,40.2,0.0,18.2,0.0,15,43
CUST_1247,13.9,21.8,5386.9,51.6,0.95,45.3,0.06,35,13
CUST_1248,0.2,1.5,224.09,43.1,0.0,19.2,0.5,1,33
CUST_1249,0.9,2.2,380.19,56.3,0.95,29.5,0.23,27,37
CUST_1250,0.3,13.1,3216.96,20.8,0.95,9.6,0.0,20,30
CUST_1251,3.4,7.0,1880.34,39.1,0.0,37.1,0.28,1,14
CUST_1252,4.1,7.8,1731.64,41.3,0.14,30.0,0.17,1,14
CUST_1253,3.2,4.8,576.47,45.4,0.34,20.7,0.43,18,39
CUST_1254,6.4,10.7,2084.45,36.5,0.95,28.6,0.33,8,15
CUST_1255,8.8,4.3,1700.59,29.9,0.95,45.7,0.07,32,17
CUST_1256,2.5,3.4,317.32,48.8,0.0,26.7,0.5,1,49
CUST_1257,2.3,4.8,624.21,54.7,0.38,30.1,0.0,28,31
CUST_1258,7.1,4.9,1279.25,27.5,0.2,31.5,0.14,12,20
CUST_1259,1.4,3.7,371.16,47.4,0.0,30.2,0.5,8,38
CUST_1260,6.1,4.5,1033.72,19.7,0.0,29.7,0.33,1,21
CUST_1261,4.9,6.1,596.77,54.1,0.0,25.1,0.5,17,45
CUST_1262,3.9,2.2,1181.58,21.7,0.58,25.9,0.27,5,12
CUST_1263,0.2,10.8,3233.54,23.2,0.95,19.2,0.12,17,26
CUST_1264,15.2,21.8,6939.0,52.3,0.33,38.6,0.37,28,10
CUST_1265,0.2,1.3,316.65,38.7,0.0,22.5,0.21,6,26
CUST_1266,0.2,1.6,305.23,59.0,0.0,37.8,0.39,4,22
CUST_1267,5.5,2.5,1368.73,25.7,0.95,34.9,0.14,19,11
CUST_1268,7.0,24.8,4771.39,12.9,0.0,8.7,0.34,20,20
CUST_1269,1.3,14.5,3199.36,17.9,0.0,14.9,0.13,20,20
CUST_1270,1.9,3.3,412.75,53.2,0.01,29.5,0.22,13,42
CUST_1271,0.2,12.9,3421.83,15.0,0.18,11.4,0.0,11,16
CUST_1272,6.4,25.0,3755.74,25.8,0.0,15.6,0.25,32,12
CUST_1273,12.8,18.5,6330.76,39.9,0.95,39.7,0.0,19,9
CUST_1274,14.3,23.0,7415.76,50.4,0.95,50.1,0.0,29,4
CUST_1275,0.4,1.8,333.77,36.4,0.18,15.7,0.0,7,35
CUST_1276,11.7,9.3,1327.38,35.7,0.0,43.8,0.02,24,17
CUST_1277,15.0,22.0,6014.27,32.7,0.0,27.8,0.5,10,6
CUST_1278,8.7,5.3,1748.7,24.6,0.95,31.4,0.04,25,11
CUST_1279,1.2,3.5,360.13,62.0,0.0,31.0,0.38,1,39
CUST_1280,4.5,5.0,451.3,81.7,0.95,40.3,0.5,24,50
CUST_1281,18.2,28.6,7177.83,55.7,0.25,48.2,0.09,45,11
CUST_1282,2.3,2.3,464.44,59.3,0.95,35.9,0.42,28,37
CUST_1283,0.2,1.4,228.6,49.8,0.88,29.3,0.34,7,17
CUST_1284,6.7,10.9,2160.86,41.8,0.95,38.4,0.19,7,11
CUST_1285,5.4,16.1,4006.28,23.6,0.95,19.9,0.48,22,26
CUST_1286,2.9,3.8,522.36,66.6,0.0,34.1,0.31,16,43
CUST_1287,6.1,2.3,1323.59,24.0,0.95,33.2,0.2,14,8
CUST_1288,0.4,2.3,509.56,52.9,0.0,27.9,0.0,24,43
CUST_1289,14.5,25.5,7226.76,33.2,0.0,32.8,0.22,20,9
CUST_1290,8.1,5.3,1535.54,37.1,0.95,48.4,0.0,32,10
CUST_1291,2.4,19.6,3966.46,20.8,0.0,10.8,0.0,9,22
CUST_1292,13.0,22.0,6294.32,35.2,0.0,32.7,0.27,18,4
CUST_1293,7.2,6.1,1386.25,30.9,0.0,29.8,0.27,15,20
CUST_1294,6.1,3.4,1518.36,25.0,0.7,26.1,0.2,20,18
CUST_1295,11.2,18.9,6553.62,24.1,0.54,24.3,0.21,14,10
CUST_1296,0.2,2.5,465.12,38.8,0.0,21.7,0.0,1,22
CUST_1297,5.2,21.5,3447.82,21.9,0.0,15.0,0.35,20,19
CUST_1298,4.3,19.9,4378.82,21.1,0.95,12.7,0.3,19,18
CUST_1299,11.6,19.5,7006.93,60.7,0.95,50.5,0.0,38,10
CUST_1300,14.7,21.9,7564.07,43.6,0.09,35.3,0.41,23,6
CUST_1301,8.4,6.5,1438.9,27.1,0.0,31.6,0.25,16,16
CUST_1302,7.3,4.1,1461.16,22.1,0.95,26.2,0.12,14,16
CUST_1303,16.0,26.6,7653.54,39.3,0.0,38.0,0.27,32,7
CUST_1304,3.7,7.2,1754.71,31.5,0.0,33.9,0.16,1,12
CUST_1305,13.6,23.9,7058.14,46.3,0.05,41.3,0.12,29,6
CUST_1306,9.8,7.4,1658.54,30.4,0.0,41.6,0.12,31,12
CUST_1307,18.4,27.0,7736.47,33.2,0.0,30.8,0.28,23,12
CUST_1308,18.8,26.0,8068.69,32.5,0.0,32.8,0.32,24,11
CUST_1309,2.4,3.6,551.6,65.0,0.95,39.0,0.0,33,37
CUST_1310,4.6,9.7,1931.89,33.2,0.84,26.9,0.23,1,7
CUST_1311,6.7,4.3,1357.06,21.8,0.0,28.2,0.16,8,13
CUST_1312,0.2,1.0,353.53,61.0,0.0,35.8,0.5,13,26
CUST_1313,8.7,4.4,1730.2,29.6,0.95,42.0,0.0,31,15
CUST_1314,5.2,2.9,1401.92,21.5,0.95,33.4,0.09,13,12
CUST_1315,0.2,1.2,385.12,50.6,0.95,29.8,0.02,19,20
CUST_1316,9.8,6.9,1528.75,37.3,0.61,41.1,0.06,29,19
CUST_1317,0.3,1.8,444.06,43.5,0.0,29.1,0.26,5,33
CUST_1318,17.6,28.0,7034.07,53.3,0.0,41.2,0.05,35,7
CUST_1319,4.6,15.2,3707.7,24.8,0.0,20.1,0.43,26,21
CUST_1320,2.4,3.0,330.6,53.0,0.95,27.2,0.02,10,27
CUST_1321,14.9,24.5,6057.5,49.8,0.64,45.2,0.14,34,9
CUST_1322,9.2,7.2,1444.92,29.1,0.0,25.3,0.18,15,19
CUST_1323,2.9,3.7,528.8,37.0,0.47,24.5,0.43,25,49
CUST_1324,2.2,3.6,431.42,68.0,0.95,41.0,0.35,34,35
CUST_1325,3.8,6.8,1722.6,32.4,0.75,26.9,0.06,5,5
CUST_1326,1.5,4.0,433.85,50.2,0.95,37.7,0.0,39,41
CUST_1327,6.5,4.7,1334.22,20.4,0.0,38.0,0.15,18,14
CUST_1328,4.7,10.4,1822.37,33.5,0.22,30.0,0.1,12,1
CUST_1329,7.4,4.9,1220.1,24.6,0.12,28.3,0.21,6,9
CUST_1330,7.9,5.7,1668.23,26.8,0.26,33.6,0.19,24,10
CUST_1331,16.0,26.6,5795.6,47.1,0.0,45.2,0.21,31,10
CUST_1332,1.5,1.9,273.31,54.1,0.0,30.5,0.18,1,35
CUST_1333,9.4,7.1,1382.16,25.9,0.0,30.5,0.12,17,19
CUST_1334,2.6,5.0,1797.74,36.7,0.73,30.8,0.16,6,5
CUST_1335,3.8,3.8,248.48,53.2,0.95,34.4,0.1,17,39
CUST_1336,1.2,11.4,3299.54,17.2,0.15,9.1,0.03,9,27
CUST_1337,2.2,19.2,4382.2,24.4,0.95,18.6,0.07,29,22
CUST_1338,4.3,14.2,3896.35,15.2,0.0,10.1,0.33,5,18
CUST_1339,0.2,1.0,357.44,50.4,0.0,27.6,0.0,6,18
CUST_1340,2.1,3.3,260.42,62.7,0.95,39.4,0.5,10,40
CUST_1341,5.8,19.1,3878.11,18.8,0.0,11.3,0.39,15,16
CUST_1342,10.6,16.9,5822.76,43.1,0.95,38.6,0.1,21,4
CUST_1343,0.2,15.7,4307.35,14.8,0.95,16.8,0.0,23,19
CUST_1344,19.3,26.6,6997.9,53.8,0.95,48.9,0.03,47,8
CUST_1345,2.6,5.4,1501.52,36.6,0.54,23.5,0.15,2,7
CUST_1346,4.6,2.4,987.0,20.2,0.95,29.3,0.04,1,15
CUST_1347,7.8,6.0,1192.78,30.2,0.0,35.6,0.15,15,11
CUST_1348,4.9,4.6,534.95,63.7,0.95,36.3,0.5,27,45
CUST_1349,8.9,23.3,4141.65,25.4,0.0,19.1,0.5,31,24
CUST_1350,5.4,19.6,3504.3,24.6,0.0,17.1,0.26,21,29
CUST_1351,13.9,22.6,6929.46,44.3,0.85,45.1,0.08,29,3
CUST_1352,9.8,6.1,1626.81,41.9,0.95,41.7,0.0,34,19
CUST_1353,0.6,2.6,438.57,39.2,0.0,25.5,0.24,14,34
CUST_1354,9.5,27.0,4683.99,32.6,0.95,18.4,0.5,40,23
CUST_1355,11.1,9.3,1472.61,34.4,0.0,41.3,0.06,29,19
CUST_1356,2.2,2.9,336.32,48.7,0.95,26.3,0.47,16,44
CUST_1357,7.2,5.6,1324.55,33.4,0.0,35.7,0.07,15,12
CUST_1358,3.2,20.2,4770.52,25.7,0.95,26.3,0.2,33,21
CUST_1359,8.2,3.3,1456.3,28.4,0.95,39.0,0.0,19,15
CUST_1360,12.6,23.9,6709.73,40.3,0.34,37.5,0.17,29,8
CUST_1361,14.8,23.4,5357.51,55.0,0.4,47.9,0.06,29,11
CUST_1362,0.8,2.4,373.15,54.9,0.9,34.9,0.0,23,43
CUST_1363,0.5,2.1,471.02,38.8,0.0,20.5,0.22,17,37
CUST_1364,4.9,7.5,1791.87,28.2,0.95,28.9,0.31,9,18
CUST_1365,0.7,1.5,292.96,59.7,0.95,36.0,0.5,18,24
CUST_1366,6.2,3.8,1503.24,26.5,0.19,30.0,0.16,12,13
CUST_1367,3.8,4.4,445.25,64.3,0.95,36.6,0.5,25,44
CUST_1368,8.6,5.9,1629.29,23.7,0.0,40.6,0.15,24,16
CUST_1369,1.2,3.0,581.06,50.8,0.0,30.4,0.0,25,28
CUST_1370,0.8,2.9,454.91,55.3,0.0,30.0,0.35,8,40
CUST_1371,14.6,24.1,6807.97,40.2,0.0,39.2,0.13,22,10
CUST_1372,1.3,4.4,474.33,43.6,0.95,35.1,0.0,24,43
CUST_1373,2.4,3.1,289.81,48.8,0.95,25.4,0.25,13,46
CUST_1374,7.6,5.6,1436.08,19.9,0.0,32.9,0.14,15,14
CUST_1375,18.0,23.9,7618.7,58.9,0.95,44.5,0.0,40,9
CUST_1376,5.4,3.0,1223.92,21.3,0.38,28.4,0.24,8,21
CUST_1377,3.7,22.5,4491.77,25.2,0.95,21.3,0.28,32,22
CUST_1378,11.5,19.5,5479.11,55.0,0.95,51.8,0.0,29,7
CUST_1379,11.1,6.4,1609.05,34.6,0.95,40.7,0.0,29,26
CUST_1380,2.6,3.1,365.86,47.9,0.95,26.2,0.0,8,32
CUST_1381,2.2,2.4,361.41,54.8,0.95,34.4,0.18,15,34
CUST_1382,4.9,4.7,535.64,69.7,0.95,39.5,0.5,43,45
CUST_1383,7.6,4.2,1547.26,29.4,0.95,41.3,0.05,25,18
CUST_1384,6.1,5.9,899.09,23.2,0.0,33.4,0.12,1,18
CUST_1385,7.0,12.6,1731.85,44.7,0.0,44.5,0.17,9,15
CUST_1386,3.9,8.4,1455.47,25.7,0.0,18.6,0.05,1,3
CUST_1387,5.2,4.0,1583.34,27.7,0.0,28.0,0.33,15,11
CUST_1388,0.2,2.7,512.52,43.6,0.0,26.5,0.06,20,37
CUST_1389,3.7,6.1,1637.3,31.1,0.67,27.5,0.29,5,14
CUST_1390,7.1,4.4,1648.07,25.7,0.22,39.1,0.08,21,11
CUST_1391,4.3,7.6,1856.47,34.0,0.45,26.2,0.16,10,17
CUST_1392,8.8,6.7,1587.1,21.2,0.0,31.6,0.28,18,10
CUST_1393,2.2,13.4,3953.71,20.6,0.95,16.4,0.19,13,24
CUST_1394,5.8,3.7,1074.8,24.7,0.78,26.1,0.14,1,17
CUST_1395,11.5,20.5,5945.86,50.4,0.95,43.7,0.17,30,7
CUST_1396,0.6,2.3,341.44,44.5,0.95,25.4,0.0,4,27
CUST_1397,1.6,3.0,485.14,64.6,0.0,40.5,0.44,13,32
CUST_1398,2.0,3.2,274.01,65.6,0.95,35.8,0.5,12,32
CUST_1399,1.5,3.0,464.63,62.6,0.95,35.7,0.0,27,42
CUST_1400,3.8,7.5,1872.93,15.9,0.0,20.5,0.0,1,21
CUST_1401,3.6,17.9,3535.83,23.9,0.83,16.7,0.24,24,19
