application_id,application_date,loan_amount,annual_income,employment_years,job_stability_score,credit_score,credit_utilization,payment_history_score,open_credit_lines,debt_to_income_ratio,savings_ratio,asset_value,age,education_level,marital_status,residential_stability,loan_status
APP_2048,2024-05-20,326224.76,18119.77,1.5,0.246,722,0.822,0.343,0,0.8,0.083,71917.61,40,High School,Married,4.6,1
APP_1369,2024-05-20,60377.76,51619.68,4.8,0.249,487,0.799,0.57,0,0.649,0.014,133605.56,29,High School,Single,1.6,1
APP_107,2024-05-20,369960.51,62825.8,5.4,0.022,569,0.751,0.135,2,0.684,0.108,8459.74,45,Associates,Divorced,3.5,1
APP_178,2024-05-21,40381.09,97669.61,9.2,0.9,739,0.212,0.887,1,0.252,0.402,52053.28,33,Bachelors,Married,7.7,0
APP_007,2024-05-21,87701.5,34132.66,4.9,0.924,750,0.043,0.833,2,0.215,0.43,37656.26,52,Masters,Single,10.1,0
APP_829,2024-05-21,33212.87,52440.46,9.3,0.441,759,0.11,0.953,5,0.261,0.135,162002.28,24,Doctorate,Married,7.1,0
APP_1415,2024-05-22,330688.71,103511.01,4.9,0.858,713,0.128,0.988,4,0.315,0.36,417373.63,62,High School,Single,4.1,0
APP_767,2024-05-22,37795.82,74613.82,11.8,0.747,654,0.066,0.934,0,0.182,0.569,294354.21,40,Doctorate,Single,11.0,0
APP_412,2024-05-22,288115.52,20800.7,2.8,0.051,480,0.789,0.444,2,0.837,0.152,78001.43,43,Masters,Divorced,5.7,1
APP_2017,2024-05-23,30894.86,71529.42,7.3,0.804,734,0.433,0.99,8,0.464,0.374,104940.88,53,Bachelors,Married,7.6,0
APP_1396,2024-05-23,52610.04,92273.68,6.7,0.566,671,0.026,0.996,4,0.305,0.327,85426.08,40,Masters,Married,10.4,0
APP_2147,2024-05-24,500000.0,91569.73,8.4,0.911,810,0.245,0.991,11,0.431,0.531,387085.31,47,Associates,Married,7.8,0
APP_462,2024-05-25,30412.27,78908.13,10.7,0.58,697,0.242,0.955,4,0.423,0.458,321877.75,49,Bachelors,Married,7.7,0
APP_2134,2024-05-25,47398.11,105431.47,8.6,0.764,708,0.281,0.94,8,0.448,0.193,136975.85,19,Doctorate,Married,10.6,0
APP_881,2024-05-25,500000.0,62497.55,4.5,0.822,671,0.194,0.96,4,0.187,0.517,182351.78,24,Bachelors,Married,7.1,0
APP_702,2024-05-26,67762.51,75933.17,8.3,0.849,719,0.132,0.988,4,0.353,0.655,104126.24,65,Masters,Married,3.8,0
APP_2254,2024-05-26,113070.7,56897.96,11.1,0.772,741,0.112,0.843,4,0.306,0.53,52485.35,65,Associates,Widowed,7.3,0
APP_530,2024-05-26,206986.15,25353.23,4.5,0.267,585,0.777,0.247,2,0.627,0.0,189385.76,41,Associates,Married,1.8,1
APP_309,2024-05-26,167070.45,94191.74,8.3,0.895,758,0.259,0.948,2,0.137,0.417,374003.85,49,High School,Single,6.6,0
APP_208,2024-05-27,54722.85,123992.1,8.9,0.701,717,0.251,0.875,5,0.069,0.584,96028.82,47,Bachelors,Widowed,5.8,0
APP_1282,2024-05-28,356729.36,67881.17,6.7,0.684,707,0.351,0.944,6,0.13,0.17,166757.89,26,Bachelors,Married,0.9,0
APP_065,2024-05-28,37364.48,103837.57,11.5,0.825,600,0.232,0.985,6,0.387,0.474,172507.27,31,Doctorate,Divorced,6.5,0
APP_233,2024-05-28,19632.76,128930.4,8.1,0.961,779,0.434,0.71,1,0.423,0.626,139745.73,48,Associates,Married,8.0,0
APP_563,2024-05-30,102678.33,37338.25,6.0,0.779,744,0.392,0.992,5,0.457,0.318,118856.8,45,Masters,Married,1.7,0
APP_724,2024-05-30,165968.25,26762.26,4.4,0.789,640,0.389,0.999,1,0.161,0.498,244201.37,51,Bachelors,Married,8.5,0
APP_2398,2024-05-30,11331.76,38309.28,0.5,0.349,512,0.748,0.203,1,0.67,0.037,6733.22,24,Associates,Married,7.8,1
APP_187,2024-05-30,217748.24,56397.53,1.6,0.321,532,0.884,0.118,2,0.719,0.144,22672.97,32,Associates,Married,4.6,1
APP_2455,2024-05-30,48140.3,53166.66,5.2,0.044,666,0.828,0.292,1,0.846,0.077,10593.22,20,High School,Divorced,4.6,1
APP_2223,2024-05-30,302223.43,46530.54,3.7,0.915,778,0.078,0.837,1,0.127,0.208,325231.95,46,Masters,Divorced,6.2,0
APP_1827,2024-06-01,252571.2,88145.93,7.1,0.828,691,0.053,0.942,5,0.714,0.448,70806.53,44,Masters,Married,10.5,0
APP_669,2024-06-01,97090.1,27293.45,1.8,0.274,636,0.818,0.537,2,0.587,0.19,2346.73,38,High School,Divorced,4.8,1
APP_1084,2024-06-01,242970.42,55593.73,3.6,0.075,548,0.752,0.481,2,0.79,0.024,5986.56,23,High School,Single,3.8,1
APP_523,2024-06-01,7450.14,99652.81,7.8,0.537,722,0.196,0.975,8,0.331,0.199,66951.03,31,Bachelors,Divorced,12.8,0
APP_2210,2024-06-02,18043.26,15000.0,2.8,0.301,632,0.83,0.534,4,0.817,0.016,54548.2,32,Bachelors,Married,4.4,1
APP_160,2024-06-02,18853.58,117634.06,3.3,0.878,786,0.127,0.994,3,0.368,0.43,150556.72,35,Doctorate,Divorced,8.8,0
APP_311,2024-06-02,221335.18,89947.84,8.7,0.936,674,0.057,0.921,3,0.442,0.461,72304.49,35,Bachelors,Married,3.0,0
APP_1294,2024-06-02,133488.2,87471.66,5.3,0.671,688,0.056,0.982,2,0.076,0.338,35751.02,59,Masters,Divorced,7.2,0
APP_429,2024-06-03,84705.94,54916.45,13.5,0.925,775,0.279,0.81,3,0.087,0.261,436408.87,40,High School,Married,9.4,0
APP_1158,2024-06-03,125463.8,56149.89,11.3,0.797,612,0.468,0.923,3,0.188,0.472,209021.47,58,Bachelors,Single,10.4,0
APP_1264,2024-06-04,143200.18,15000.0,2.2,0.206,460,0.682,0.624,3,0.811,0.102,26171.69,24,Bachelors,Single,5.6,1
APP_490,2024-06-04,500000.0,15000.0,0.2,0.075,519,0.939,0.493,2,0.85,0.066,11436.16,29,High School,Divorced,3.2,1
APP_1489,2024-06-04,23902.8,84442.75,10.7,0.947,652,0.237,0.982,4,0.338,0.438,51504.16,34,Doctorate,Married,3.8,0
APP_1375,2024-06-05,232176.8,62482.21,10.4,0.964,687,0.17,0.99,3,0.245,0.32,168277.93,37,Bachelors,Married,6.8,0
APP_1639,2024-06-05,500000.0,80289.36,2.3,0.722,673,0.148,0.97,5,0.235,0.529,420631.09,68,High School,Divorced,9.4,0
APP_1291,2024-06-05,68800.64,51095.64,0.0,0.265,588,0.875,0.146,2,0.707,0.108,46403.32,20,Associates,Widowed,1.7,1
APP_848,2024-06-06,209139.57,67963.83,13.9,0.886,739,0.271,0.847,4,0.175,0.12,147581.4,48,Associates,Married,11.7,0
APP_1972,2024-06-06,73954.24,73491.35,5.4,0.819,791,0.377,0.988,3,0.116,0.298,103183.97,54,Bachelors,Married,7.8,0
APP_2347,2024-06-06,322433.38,68673.52,6.5,0.837,722,0.169,0.971,3,0.148,0.398,157523.36,50,Masters,Married,3.5,0
APP_1354,2024-06-07,40017.72,57719.61,7.6,0.883,850,0.371,0.977,4,0.396,0.326,650191.66,58,Masters,Divorced,13.2,0
APP_1470,2024-06-09,5000.0,15114.42,2.7,0.269,608,0.83,0.399,3,0.827,0.105,18000.89,31,High School,Married,2.7,1
APP_1597,2024-06-09,20928.13,79642.62,9.2,0.888,707,0.157,0.985,2,0.416,0.295,85406.95,44,High School,Divorced,4.0,0
APP_434,2024-06-09,152719.51,69171.6,8.2,0.82,738,0.033,0.951,8,0.576,0.671,162028.95,75,Associates,Married,7.8,0
APP_1637,2024-06-09,100970.42,121591.12,1.8,0.628,815,0.032,0.951,5,0.402,0.788,152218.72,75,Masters,Married,7.9,0
APP_112,2024-06-10,86930.3,68722.05,5.1,0.958,751,0.11,0.824,10,0.216,0.315,36804.18,38,Masters,Married,0.6,0
APP_1957,2024-06-10,8178.75,90912.29,10.7,0.616,713,0.163,0.982,2,0.104,0.137,106885.78,56,Associates,Single,4.4,0
APP_2458,2024-06-10,152781.6,78217.53,9.3,0.934,623,0.319,0.823,3,0.226,0.522,75404.3,18,Associates,Married,6.4,0
APP_1526,2024-06-10,500000.0,74765.25,11.4,0.817,722,0.142,0.755,8,0.245,0.645,143915.87,18,Bachelors,Married,5.2,0
APP_1179,2024-06-11,10002.91,107364.26,10.9,0.854,708,0.117,0.871,4,0.346,0.35,416592.08,52,Associates,Single,10.7,0
APP_2317,2024-06-11,287668.61,49337.31,7.5,0.813,730,0.173,0.997,2,0.227,0.398,155140.09,33,High School,Married,11.4,0
APP_1112,2024-06-12,310630.9,105525.91,9.1,0.949,681,0.057,0.943,9,0.342,0.239,227722.35,52,Associates,Widowed,11.7,0
APP_2170,2024-06-13,56077.14,33922.32,11.6,0.836,719,0.416,0.843,2,0.144,0.407,411541.27,48,Bachelors,Married,9.5,0
APP_474,2024-06-13,184797.69,62169.18,3.5,0.227,445,0.727,0.164,4,0.451,0.019,33451.95,20,Bachelors,Divorced,1.5,1
APP_1393,2024-06-13,238648.35,68445.75,11.6,0.7,700,0.043,0.755,4,0.239,0.53,143098.61,44,Associates,Married,9.9,0
APP_2309,2024-06-14,73741.91,61125.68,4.6,0.104,680,0.824,0.238,1,0.524,0.058,4273.42,37,Bachelors,Widowed,3.5,1
APP_2156,2024-06-14,500000.0,107935.14,6.4,0.782,663,0.091,0.931,6,0.075,0.289,153261.64,47,Associates,Married,7.0,0
APP_370,2024-06-14,171889.52,73104.08,6.8,0.832,736,0.077,0.957,3,0.104,0.388,406010.38,40,Doctorate,Divorced,7.0,0
APP_334,2024-06-15,47115.92,57622.43,8.5,0.944,789,0.098,0.901,4,0.454,0.406,74803.35,32,High School,Married,5.7,0
APP_189,2024-06-15,14341.72,129433.01,2.5,0.855,794,0.092,0.836,0,0.391,0.287,79940.01,55,Masters,Divorced,7.0,0
APP_042,2024-06-16,12109.69,24557.28,0.9,0.39,514,0.903,0.2,1,0.669,0.162,103430.59,23,Masters,Widowed,5.7,1
APP_753,2024-06-16,500000.0,24461.55,1.5,0.355,555,0.893,0.183,2,0.944,0.076,22013.14,32,High School,Widowed,6.5,1
APP_1791,2024-06-17,79625.37,75731.51,13.3,0.808,735,0.269,0.893,4,0.139,0.322,123986.49,35,Doctorate,Single,11.9,0
APP_711,2024-06-17,192262.17,47830.63,0.0,0.224,766,0.719,0.446,4,0.758,0.012,28818.55,41,High School,Single,2.0,1
APP_2365,2024-06-17,500000.0,77508.59,7.2,0.913,737,0.309,0.77,4,0.475,0.536,336331.54,62,Bachelors,Married,8.5,0
APP_1323,2024-06-17,165829.52,87632.16,12.1,0.687,720,0.473,0.927,3,0.369,0.505,76878.1,34,Associates,Divorced,9.8,0
APP_1390,2024-06-18,24013.01,15000.0,7.3,0.88,707,0.108,0.942,4,0.413,0.285,123340.25,52,Masters,Married,5.4,0
APP_2065,2024-06-18,7077.29,61770.15,6.0,0.711,757,0.297,0.66,7,0.607,0.635,123559.78,45,Masters,Married,7.3,0
APP_622,2024-06-18,225855.2,27414.51,1.4,0.154,417,0.723,0.242,1,0.619,0.273,15122.78,40,Associates,Single,3.8,1
APP_605,2024-06-18,196117.44,50235.89,11.9,0.863,604,0.292,0.924,9,0.288,0.298,119720.49,43,Doctorate,Married,6.8,0
APP_620,2024-06-18,500000.0,41908.82,3.2,0.076,547,0.844,0.491,2,0.78,0.195,6183.44,18,Associates,Married,0.8,1
APP_1855,2024-06-19,107778.81,96420.47,3.4,0.806,693,0.309,0.821,4,0.182,0.492,125197.79,74,Associates,Married,2.5,0
APP_1793,2024-06-20,226709.99,48941.76,5.1,0.95,748,0.022,0.982,1,0.082,0.368,71060.05,28,Masters,Divorced,11.5,0
APP_748,2024-06-20,74492.62,97415.34,7.0,0.93,664,0.12,0.907,2,0.283,0.328,126378.16,65,Associates,Married,14.8,0
APP_2137,2024-06-21,377075.43,17368.76,4.2,0.079,573,0.784,0.196,4,0.663,0.106,33953.97,26,Doctorate,Married,3.9,1
APP_278,2024-06-21,263410.15,45992.88,2.6,0.181,587,0.716,0.157,2,0.607,0.211,4656.79,49,High School,Single,5.4,1
APP_1423,2024-06-21,80228.81,55423.12,9.0,0.709,724,0.181,0.989,3,0.588,0.365,49225.05,27,Bachelors,Married,9.1,0
APP_972,2024-06-23,32466.43,86472.5,8.0,0.726,793,0.062,0.817,3,0.386,0.764,38637.63,30,Bachelors,Married,0.0,0
APP_2244,2024-06-23,46191.16,56893.16,6.3,0.087,602,0.653,0.411,2,0.466,0.078,2346.74,42,Associates,Single,4.1,1
APP_2141,2024-06-24,104733.05,29572.24,11.2,0.722,732,0.081,0.883,8,0.33,0.325,1000000.0,33,Bachelors,Married,9.8,0
APP_1013,2024-06-24,73713.35,86562.05,9.4,0.914,726,0.359,0.995,3,0.217,0.293,85227.81,49,Bachelors,Single,6.0,0
APP_1280,2024-06-25,275589.24,46525.2,7.1,0.999,745,0.058,0.939,1,0.311,0.419,136875.97,31,Associates,Married,5.8,0
APP_2475,2024-06-25,27830.64,32217.94,0.6,0.112,654,0.985,0.087,2,0.925,0.309,50670.64,30,Bachelors,Single,1.9,1
APP_1628,2024-06-27,60093.75,76274.15,5.4,0.821,672,0.197,0.786,3,0.244,0.192,102443.49,57,Masters,Married,11.4,0
APP_521,2024-06-27,178157.38,47600.19,9.9,0.808,716,0.219,0.985,3,0.474,0.363,111203.95,51,Masters,Married,3.1,0
APP_1403,2024-06-27,138760.02,50926.06,2.8,0.262,557,0.883,0.298,4,0.785,0.183,15648.27,33,Associates,Single,1.6,1
APP_949,2024-06-28,77108.49,64097.77,13.2,0.736,614,0.023,0.71,5,0.26,0.263,566104.0,33,Associates,Single,5.4,0
APP_759,2024-06-29,154280.33,59188.46,2.7,0.955,698,0.204,0.89,5,0.29,0.537,279378.35,50,Associates,Married,6.2,0
APP_1448,2024-06-29,214440.47,105440.58,12.5,0.922,671,0.037,0.836,7,0.243,0.303,471129.47,48,Bachelors,Divorced,8.0,0
APP_350,2024-06-30,90116.52,22828.79,6.3,0.85,693,0.074,0.934,3,0.177,0.314,283306.97,46,Masters,Widowed,4.9,0
APP_1726,2024-06-30,500000.0,105869.58,10.1,0.818,691,0.122,0.991,7,0.391,0.532,428791.67,39,Doctorate,Married,5.3,0
APP_450,2024-07-01,55013.05,50822.85,3.8,0.992,748,0.169,0.991,5,0.26,0.377,80475.51,36,Associates,Married,7.6,0
APP_1411,2024-07-02,27309.15,82200.32,7.0,0.664,646,0.219,0.869,1,0.135,0.25,367140.54,37,Associates,Married,3.4,0
APP_207,2024-07-02,126955.42,32962.06,0.0,0.091,579,0.941,0.328,3,0.668,0.081,61251.75,33,High School,Divorced,4.6,1
APP_1195,2024-07-02,15943.15,39600.89,5.8,0.947,676,0.129,0.961,1,0.219,0.169,91482.66,62,Masters,Married,8.6,0
APP_2072,2024-07-03,10000.57,52777.37,9.5,0.847,637,0.095,0.876,4,0.208,0.398,279595.8,27,Bachelors,Divorced,8.8,0
APP_958,2024-07-03,175488.68,89913.04,7.4,0.939,705,0.213,0.859,4,0.603,0.399,510855.46,63,High School,Single,10.6,0
APP_1658,2024-07-03,500000.0,45625.95,4.2,0.447,740,0.066,0.996,3,0.578,0.678,59774.1,47,Bachelors,Married,5.9,0
APP_1324,2024-07-04,173520.85,32911.75,9.7,0.877,619,0.169,0.781,5,0.532,0.139,55558.48,42,Masters,Married,5.4,0
APP_1256,2024-07-04,191692.56,96009.13,10.1,0.938,722,0.286,0.928,2,0.189,0.423,87952.88,56,Bachelors,Single,6.8,0
APP_1568,2024-07-05,116642.91,72445.47,6.8,0.845,837,0.233,0.837,2,0.289,0.371,254788.12,50,Bachelors,Married,9.0,0
APP_2116,2024-07-05,19943.67,45968.68,5.5,0.255,529,0.8,0.103,3,0.714,0.0,8025.96,24,High School,Single,4.2,1
APP_1796,2024-07-05,70193.7,37154.16,2.5,0.08,409,0.691,0.228,1,0.77,0.393,6944.7,45,Masters,Married,0.0,1
APP_1262,2024-07-06,25832.18,134747.56,10.5,0.922,705,0.155,0.959,3,0.435,0.439,67374.78,40,Doctorate,Married,9.2,0
APP_1367,2024-07-06,288238.82,74382.82,8.2,0.831,619,0.414,0.889,1,0.205,0.354,126236.47,41,Masters,Divorced,6.0,0
APP_766,2024-07-06,77375.33,90257.42,6.9,0.503,772,0.128,0.965,1,0.351,0.383,154536.69,45,Doctorate,Married,3.9,0
APP_1521,2024-07-07,28806.52,95498.8,12.9,0.809,847,0.214,0.995,3,0.204,0.425,510337.58,36,Associates,Divorced,7.7,0
APP_672,2024-07-07,500000.0,91356.02,11.2,0.88,820,0.284,0.997,2,0.392,0.471,469499.36,30,Bachelors,Widowed,5.9,0
APP_582,2024-07-07,71254.54,134786.32,10.9,0.853,752,0.263,0.95,9,0.191,0.596,381409.42,53,Associates,Married,6.4,0
APP_1476,2024-07-07,31741.86,99723.85,13.2,0.913,684,0.322,0.967,5,0.051,0.492,363497.27,51,Bachelors,Single,12.1,0
APP_401,2024-07-08,241115.26,17369.02,0.0,0.488,565,0.803,0.299,1,0.637,0.363,13808.48,54,Bachelors,Married,1.4,1
APP_717,2024-07-08,22139.95,53615.16,2.1,0.085,544,0.775,0.13,1,0.622,0.15,5343.49,49,Associates,Divorced,2.7,1
APP_1676,2024-07-09,93180.5,71911.8,9.8,0.808,774,0.232,0.917,1,0.215,0.377,134958.31,36,Bachelors,Married,7.1,0
APP_274,2024-07-09,90136.72,94961.93,9.6,0.786,689,0.184,0.926,2,0.644,0.355,278144.05,33,Masters,Single,4.0,0
APP_1185,2024-07-09,176882.96,77187.9,6.7,0.722,639,0.259,0.914,3,0.243,0.305,77931.12,62,Masters,Married,12.9,0
APP_1108,2024-07-09,322074.97,105985.74,8.2,0.581,740,0.037,0.968,3,0.169,0.501,494163.56,62,Masters,Married,7.9,0
APP_1936,2024-07-09,500000.0,78777.39,5.0,0.842,708,0.156,0.758,5,0.341,0.732,337504.98,51,Bachelors,Divorced,7.5,0
APP_1132,2024-07-09,500000.0,137814.4,9.1,0.914,745,0.061,0.979,3,0.336,0.453,244118.23,46,Bachelors,Single,4.9,0
APP_1014,2024-07-10,68885.03,109448.09,11.4,0.681,686,0.255,0.884,1,0.498,0.443,281982.33,45,Associates,Married,5.6,0
APP_2113,2024-07-10,106096.38,78720.82,5.0,0.929,771,0.203,0.84,2,0.567,0.432,50040.24,36,Doctorate,Married,5.4,0
APP_2022,2024-07-11,19032.59,58144.57,3.0,0.174,573,0.699,0.227,2,0.634,0.191,21422.01,29,High School,Widowed,0.8,1
APP_801,2024-07-11,109162.4,26357.29,6.9,0.946,751,0.314,0.681,4,0.254,0.375,286222.44,46,Bachelors,Married,4.1,0
APP_2279,2024-07-12,16313.26,49721.37,11.4,0.733,625,0.148,0.878,7,0.128,0.36,140983.36,44,Associates,Married,9.9,0
APP_1417,2024-07-12,123210.87,45468.15,3.1,0.035,672,0.97,0.215,4,0.896,0.271,3176.93,43,High School,Single,4.8,1
APP_520,2024-07-13,163598.01,82898.28,6.8,0.806,767,0.158,0.898,5,0.288,0.607,110623.75,36,Masters,Divorced,10.1,0
APP_924,2024-07-13,69152.61,46922.4,0.0,0.322,557,0.907,0.355,3,0.729,0.06,12283.58,43,High School,Widowed,2.2,1
APP_2133,2024-07-14,49179.0,62648.24,9.9,0.541,714,0.171,0.815,3,0.24,0.549,168748.1,39,Associates,Married,3.1,0
APP_1131,2024-07-14,172819.88,114881.42,12.1,0.851,760,0.025,0.942,3,0.125,0.534,159837.34,42,Associates,Married,9.1,0
APP_2078,2024-07-15,155681.51,89004.03,4.3,0.714,820,0.186,0.903,1,0.188,0.545,25176.86,23,High School,Married,3.6,0
APP_258,2024-07-16,57513.38,110054.55,5.6,0.632,689,0.215,0.786,2,0.38,0.54,186314.83,34,Masters,Married,11.4,0
APP_2264,2024-07-16,75419.21,77731.33,9.2,0.888,691,0.109,0.85,6,0.249,0.485,29134.51,42,Bachelors,Married,4.1,0
APP_175,2024-07-17,95623.56,67757.16,5.6,0.183,620,0.896,0.148,3,0.813,0.015,20669.74,37,Associates,Married,4.6,1
APP_516,2024-07-17,104791.55,73117.39,12.2,0.753,812,0.099,0.978,6,0.316,0.343,347500.02,74,Masters,Divorced,8.6,0
APP_2259,2024-07-17,211164.61,77118.51,7.7,0.749,735,0.151,0.897,8,0.227,0.397,113343.19,65,Associates,Married,7.3,0
APP_481,2024-07-17,62269.96,54389.42,10.5,0.65,654,0.423,0.918,7,0.506,0.387,515448.77,28,Bachelors,Single,8.2,0
APP_2284,2024-07-18,132157.3,51793.07,10.7,0.942,755,0.004,0.984,1,0.307,0.478,304515.52,55,Masters,Single,5.0,0
APP_091,2024-07-18,212279.98,66798.37,6.7,0.93,619,0.403,0.979,4,0.086,0.625,88349.9,41,Associates,Married,3.3,0
APP_1779,2024-07-19,36727.37,72558.67,10.8,0.799,782,0.663,0.812,4,0.12,0.371,428248.0,54,Associates,Widowed,9.9,0
APP_2123,2024-07-19,60194.43,79722.25,1.6,0.174,639,0.882,0.459,2,0.385,0.069,4515.31,38,Bachelors,Single,1.8,1
APP_2314,2024-07-19,61951.58,62336.47,11.8,0.641,754,0.011,0.631,6,0.429,0.416,122084.1,27,Masters,Single,4.2,0
APP_1441,2024-07-20,33338.32,64288.01,6.0,0.519,722,0.148,0.949,2,0.233,0.394,122808.69,52,Doctorate,Divorced,7.2,0
APP_2028,2024-07-20,17680.5,114724.13,10.6,0.774,596,0.13,0.897,1,0.237,0.376,322403.34,36,Doctorate,Single,9.6,0
APP_2376,2024-07-22,15081.47,60205.16,5.1,0.721,761,0.242,0.917,6,0.265,0.543,239715.28,35,Associates,Divorced,5.6,0
APP_971,2024-07-22,60138.33,34094.56,0.0,0.06,834,0.841,0.344,2,0.886,0.107,101437.48,34,Associates,Single,7.7,1
APP_1305,2024-07-22,9984.34,121411.06,7.1,0.804,736,0.06,0.764,4,0.139,0.226,117788.69,40,Bachelors,Married,5.5,0
APP_999,2024-07-22,70639.16,63271.25,6.7,0.88,761,0.125,0.742,4,0.306,0.41,113180.18,39,Bachelors,Married,8.6,0
APP_482,2024-07-22,133284.37,23037.01,7.1,0.726,755,0.052,0.907,9,0.161,0.329,128564.85,33,High School,Married,6.0,0
APP_1091,2024-07-23,41062.58,50262.64,10.7,0.671,746,0.153,0.933,3,0.202,0.364,182618.32,42,Bachelors,Married,0.3,0
APP_439,2024-07-23,166722.54,100259.27,9.0,0.694,795,0.174,0.937,5,0.263,0.426,231932.73,45,Masters,Married,6.8,0
APP_1962,2024-07-24,24180.93,93134.94,12.5,0.828,769,0.171,0.964,2,0.308,0.454,229609.52,68,Masters,Married,4.3,0
APP_863,2024-07-24,147571.73,73508.65,8.1,0.857,737,0.153,0.986,2,0.293,0.406,49009.59,26,Associates,Married,4.5,0
APP_2499,2024-07-24,96389.41,31390.73,12.3,0.859,660,0.092,0.87,6,0.308,0.474,89177.25,69,Bachelors,Married,10.1,0
APP_1100,2024-07-24,241350.71,78036.16,9.3,0.542,748,0.227,0.925,5,0.192,0.181,239807.64,27,Bachelors,Divorced,6.4,0
APP_2378,2024-07-24,195910.91,126559.65,8.9,0.772,686,0.178,0.799,3,0.658,0.379,285317.49,48,Associates,Single,9.6,0
APP_315,2024-07-24,111549.93,130082.75,9.9,0.769,700,0.019,0.983,3,0.373,0.512,149243.26,38,Bachelors,Married,8.4,0
APP_1360,2024-07-24,184715.31,45130.9,5.1,0.913,688,0.333,0.882,3,0.119,0.502,467965.26,49,Masters,Divorced,7.5,0
APP_2321,2024-07-24,155993.8,15000.0,1.9,0.106,507,0.822,0.112,0,0.708,0.081,78514.16,47,High School,Married,3.1,1
APP_869,2024-07-25,29143.3,31788.67,8.7,0.842,768,0.069,0.832,4,0.166,0.292,59210.1,46,Bachelors,Married,9.3,0
APP_1162,2024-07-25,139590.5,65736.92,10.2,0.82,708,0.063,0.927,3,0.173,0.609,82194.0,18,Associates,Married,6.3,0
APP_2024,2024-07-25,266698.91,57773.56,9.5,0.577,698,0.104,0.989,6,0.403,0.425,182964.07,38,Bachelors,Widowed,5.4,0
APP_1150,2024-07-27,90911.26,96694.96,8.6,0.828,701,0.153,0.967,6,0.419,0.276,44430.97,36,Associates,Married,1.8,0
APP_879,2024-07-27,157026.56,15000.0,1.3,0.194,535,0.567,0.355,2,0.824,0.09,34128.34,22,High School,Married,7.2,1
APP_1048,2024-07-27,431393.78,134995.44,4.3,0.921,735,0.011,0.727,4,0.279,0.556,110810.6,35,Bachelors,Married,4.6,0
APP_1454,2024-07-28,500000.0,96373.18,6.4,0.902,707,0.316,0.618,2,0.254,0.291,184986.0,23,Bachelors,Married,6.0,0
APP_1908,2024-07-28,6128.02,80756.47,4.8,0.868,678,0.335,0.971,4,0.26,0.424,412252.08,27,Bachelors,Married,9.0,0
APP_974,2024-07-28,35663.59,77930.43,9.4,0.67,743,0.15,0.953,4,0.176,0.511,188763.77,53,Doctorate,Married,12.5,0
APP_2055,2024-07-29,308667.21,91995.61,9.7,0.821,723,0.337,0.952,6,0.443,0.459,77918.22,44,Bachelors,Married,5.6,0
APP_1580,2024-07-30,195577.58,104531.03,8.9,0.788,743,0.246,0.813,4,0.178,0.536,256410.82,38,Masters,Widowed,5.8,0
APP_2052,2024-07-30,16775.76,100711.42,11.6,0.837,693,0.361,0.914,5,0.29,0.408,161321.15,25,Doctorate,Married,7.5,0
APP_2305,2024-07-31,34306.67,95433.21,5.8,0.951,796,0.142,0.977,2,0.169,0.446,219252.21,22,Associates,Married,8.9,0
APP_2373,2024-07-31,5628.98,65885.18,3.3,0.92,648,0.182,0.994,5,0.467,0.299,191380.43,63,Masters,Widowed,5.7,0
APP_2292,2024-07-31,15731.91,78995.7,6.3,0.513,715,0.188,0.991,2,0.234,0.456,110936.64,51,Masters,Married,5.4,0
APP_1977,2024-07-31,29970.52,32251.71,6.4,0.929,655,0.178,0.983,1,0.153,0.444,96058.07,47,Doctorate,Divorced,3.5,0
APP_2153,2024-08-01,151267.15,43078.98,4.1,0.339,719,0.958,0.136,2,0.748,0.059,82874.29,35,High School,Married,2.3,1
APP_952,2024-08-01,15392.84,29166.67,3.8,0.28,561,0.969,0.222,1,0.596,0.074,17977.86,29,High School,Single,4.8,1
APP_1593,2024-08-01,51014.32,107015.25,9.4,0.833,692,0.11,0.883,5,0.174,0.472,271670.58,43,Associates,Single,1.8,0
APP_1902,2024-08-02,11572.07,91921.16,6.8,0.875,700,0.168,0.903,1,0.362,0.399,119053.22,45,High School,Divorced,6.2,0
APP_452,2024-08-03,102845.48,93081.15,6.0,0.765,747,0.244,0.886,5,0.359,0.482,188154.16,38,Bachelors,Married,5.6,0
APP_1940,2024-08-03,97410.53,101188.52,4.0,0.752,753,0.162,0.933,8,0.243,0.39,137989.99,41,Masters,Married,4.1,0
APP_1284,2024-08-04,152314.2,89171.67,13.7,0.892,718,0.191,0.872,4,0.399,0.452,55223.98,48,Associates,Divorced,7.2,0
APP_1435,2024-08-04,34293.74,83297.06,6.0,0.824,701,0.367,0.929,2,0.225,0.513,368980.33,36,Bachelors,Single,9.5,0
APP_922,2024-08-04,192869.18,68160.3,0.3,0.966,716,0.277,0.868,6,0.307,0.438,196269.48,35,Associates,Widowed,7.2,0
APP_726,2024-08-04,50124.8,80629.7,12.2,0.85,671,0.126,0.937,3,0.581,0.64,27320.32,62,Associates,Single,4.9,0
APP_2364,2024-08-04,151959.75,70224.34,4.1,0.35,488,0.502,0.548,4,0.882,0.06,14505.41,30,Associates,Widowed,6.0,1
APP_1275,2024-08-05,344575.88,93127.21,11.6,0.922,675,0.286,0.984,2,0.505,0.372,167057.45,41,Bachelors,Married,12.7,0
