customer_id,quarter,survey_date,account_manager_responsive,billing_accuracy,budget_control,change_management,communication_clarity,competitive_pricing,cost_transparency,documentation_help,executive_access,innovation_solutions,long_term_partnership,problem_solving,project_management,quality_deliverables,roi_demonstration,support_responsiveness,system_integration,technical_documentation,technical_expertise,timeline_adherence,training_quality,trust_reliability,value_for_money,overall_satisfaction,nps_score,renewal_likelihood,revenue_growth_pct,referrals_generated
CUST_065,Q4_2024,2024-12-18,6.0,3.0,5.0,5.0,6.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4,6,3,21.0,3
CUST_066,Q4_2024,2024-12-07,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,3.0,4.0,4.0,4,8,2,10.3,4
CUST_067,Q4_2024,2024-12-17,6.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,6.0,7.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5,8,4,17.4,5
CUST_068,Q4_2024,2024-12-23,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4,6,2,2.3,2
CUST_069,Q4_2024,2024-12-13,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5,3,3,10.9,0
CUST_070,Q4_2024,2024-12-19,4.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5,7,3,8.0,3
CUST_071,Q4_2024,2024-12-16,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4,7,3,15.2,2
CUST_072,Q4_2024,2024-12-07,5.0,5.0,5.0,7.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0,7,9,4,25.9,8
CUST_073,Q4_2024,2024-12-05,5.0,5.0,5.0,6.0,7.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,7.0,7.0,6.0,5.0,4.0,6.0,4.0,6,10,4,20.7,2
CUST_074,Q4_2024,2024-12-21,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,6.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,3,5,3,3.6,2
CUST_075,Q4_2024,2024-12-23,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4,6,4,8.4,0
CUST_076,Q4_2024,2024-12-07,4.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4,6,2,-1.9,3
CUST_077,Q4_2024,2024-12-22,4.0,3.0,5.0,6.0,4.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,,5.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,4,5,4,15.8,0
CUST_078,Q4_2024,2024-12-05,4.0,6.0,5.0,4.0,4.0,5.0,7.0,4.0,3.0,5.0,3.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,5.0,3.0,4.0,7.0,5,8,5,16.0,2
CUST_079,Q4_2024,2024-12-13,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3,4,3,4.4,0
CUST_080,Q4_2024,2024-12-06,2.0,5.0,3.0,3.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4,5,3,0.4,1
CUST_081,Q4_2024,2024-12-19,3.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4,6,3,3.3,2
CUST_082,Q4_2024,2024-12-10,4.0,4.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0,6.0,4.0,5.0,4.0,6.0,3.0,4.0,6.0,5.0,5.0,5.0,,2.0,4.0,5,7,3,15.7,2
CUST_083,Q4_2024,2024-12-10,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4,8,3,-3.5,4
CUST_084,Q4_2024,2024-12-05,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5,6,3,14.2,3
CUST_085,Q4_2024,2024-12-10,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2,4,1,-6.8,0
CUST_086,Q4_2024,2024-12-20,3.0,4.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3,5,3,-3.6,0
CUST_087,Q4_2024,2024-12-16,4.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5,8,4,18.0,5
CUST_088,Q4_2024,2024-12-05,4.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,5,6,3,13.8,1
CUST_089,Q4_2024,2024-12-17,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,6.0,3.0,4.0,5.0,6.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,5,8,5,10.8,5
CUST_090,Q4_2024,2024-12-07,4.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5,6,3,3.5,1
CUST_091,Q4_2024,2024-12-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4,6,3,6.6,1
CUST_092,Q4_2024,2024-12-14,5.0,5.0,6.0,6.0,4.0,5.0,3.0,4.0,6.0,7.0,5.0,6.0,6.0,6.0,4.0,4.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,6,8,4,23.1,2
CUST_093,Q4_2024,2024-12-19,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,3,3,2,-6.7,0
CUST_094,Q4_2024,2024-12-18,4.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,7.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,6.0,4,7,3,11.9,1
CUST_095,Q4_2024,2024-12-18,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3,5,2,2.1,0
CUST_096,Q4_2024,2024-12-14,6.0,6.0,4.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4,7,3,7.4,3
CUST_097,Q4_2024,2024-12-18,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4,9,4,15.2,2
CUST_098,Q4_2024,2024-12-23,3.0,5.0,3.0,3.0,4.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4,5,3,10.0,0
CUST_099,Q4_2024,2024-12-25,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4,7,4,7.7,3
CUST_100,Q4_2024,2024-12-15,5.0,3.0,5.0,6.0,5.0,4.0,3.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,3.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,4,8,4,18.7,2
CUST_101,Q4_2024,2024-12-08,6.0,5.0,5.0,6.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,4.0,4.0,5.0,5,6,4,18.9,2
CUST_102,Q4_2024,2024-12-15,4.0,3.0,4.0,4.0,4.0,4.0,6.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3,9,2,-3.6,1
CUST_103,Q4_2024,2024-12-24,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4,5,3,7.6,0
CUST_104,Q4_2024,2024-12-05,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4,6,3,0.2,2
CUST_105,Q4_2024,2024-12-18,3.0,4.0,4.0,3.0,5.0,6.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4,6,3,-5.4,4
CUST_106,Q4_2024,2024-12-06,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,8,2,-2.0,0
CUST_107,Q4_2024,2024-12-19,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,3.0,5.0,5.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5,8,5,11.4,3
CUST_108,Q4_2024,2024-12-17,5.0,5.0,4.0,4.0,6.0,4.0,4.0,6.0,5.0,4.0,6.0,5.0,4.0,3.0,5.0,7.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,5,7,4,10.9,0
CUST_109,Q4_2024,2024-12-21,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4,5,3,1.5,0
CUST_110,Q4_2024,2024-12-19,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,4,5,3,7.8,2
CUST_111,Q4_2024,2024-12-21,4.0,5.0,6.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,2.0,6,7,4,17.6,6
CUST_112,Q4_2024,2024-12-13,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,3.0,4.0,5.0,4,6,4,18.0,3
CUST_113,Q4_2024,2024-12-14,5.0,5.0,3.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4,7,3,-0.5,2
CUST_114,Q4_2024,2024-12-22,4.0,4.0,3.0,3.0,4.0,,3.0,5.0,4.0,2.0,,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,,3.0,2,4,2,-5.0,0
CUST_115,Q4_2024,2024-12-18,3.0,4.0,6.0,5.0,3.0,5.0,4.0,5.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5,7,3,13.0,3
CUST_116,Q4_2024,2024-12-17,6.0,4.0,5.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6,10,4,32.4,2
CUST_117,Q4_2024,2024-12-22,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3,4,3,0.2,0
CUST_118,Q4_2024,2024-12-18,5.0,7.0,5.0,5.0,5.0,6.0,,2.0,5.0,2.0,5.0,4.0,6.0,5.0,6.0,,4.0,4.0,4.0,5.0,6.0,5.0,6.0,5,8,3,7.3,2
CUST_119,Q4_2024,2024-12-07,4.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4,9,3,14.6,0
CUST_120,Q4_2024,2024-12-14,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5,8,3,10.5,3
CUST_121,Q4_2024,2024-12-10,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,5.0,4.0,,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4,2,4,8.2,0
CUST_122,Q4_2024,2024-12-07,3.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3,5,2,-2.9,0
CUST_123,Q4_2024,2024-12-05,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,6.0,5.0,4,4,3,8.8,0
CUST_124,Q4_2024,2024-12-07,3.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,3,3,2,2.5,0
CUST_125,Q4_2024,2024-12-25,3.0,6.0,4.0,4.0,4.0,5.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4,6,3,14.5,1
CUST_126,Q4_2024,2024-12-17,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3,3,3,0.8,0
CUST_127,Q4_2024,2024-12-19,4.0,,5.0,5.0,3.0,4.0,4.0,5.0,5.0,,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4,6,3,7.4,5
CUST_128,Q4_2024,2024-12-06,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4,6,3,7.7,1
CUST_129,Q4_2024,2024-12-09,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,,3.0,3.0,4.0,3.0,4.0,3,5,2,6.5,3
CUST_130,Q4_2024,2024-12-09,5.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4,6,2,1.0,1
CUST_131,Q4_2024,2024-12-16,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,4,6,2,-3.6,1
CUST_132,Q4_2024,2024-12-10,4.0,3.0,,4.0,,3.0,6.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4,4,3,12.1,3
CUST_133,Q4_2024,2024-12-20,4.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4,4,4,5.2,0
CUST_134,Q4_2024,2024-12-13,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3,5,2,8.3,1
CUST_135,Q4_2024,2024-12-16,6.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,6.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4,8,4,15.4,0
CUST_136,Q4_2024,2024-12-20,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,3.0,6.0,5,7,4,11.4,3
CUST_137,Q4_2024,2024-12-05,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3,7,3,-5.1,1
CUST_138,Q4_2024,2024-12-17,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,5,7,3,3.8,1
CUST_139,Q4_2024,2024-12-05,4.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4,6,2,-2.3,1
CUST_140,Q4_2024,2024-12-10,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,5,7,3,13.1,4
CUST_141,Q4_2024,2024-12-09,6.0,6.0,7.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,5,6,4,21.3,8
CUST_142,Q4_2024,2024-12-24,4.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4,6,3,10.6,2
CUST_143,Q4_2024,2024-12-07,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,3.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5,8,4,0.7,4
CUST_144,Q4_2024,2024-12-14,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,7.0,6.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,6.0,4,9,4,13.5,5
CUST_145,Q4_2024,2024-12-18,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3,6,1,1.2,0
CUST_146,Q4_2024,2024-12-11,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4,5,3,-0.1,1
CUST_147,Q4_2024,2024-12-11,4.0,5.0,6.0,5.0,4.0,5.0,5.0,3.0,4.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5,7,4,18.7,6
CUST_148,Q4_2024,2024-12-21,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,3,2,4,6.7,1
CUST_149,Q4_2024,2024-12-18,4.0,3.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4,7,3,-2.0,3
CUST_150,Q4_2024,2024-12-05,4.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3,4,3,1.4,1
CUST_151,Q4_2024,2024-12-15,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3,6,3,6.4,0
CUST_152,Q4_2024,2024-12-14,5.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,7.0,5.0,5.0,6.0,5,9,4,16.2,4
CUST_153,Q4_2024,2024-12-16,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3,6,3,0.6,1
CUST_154,Q4_2024,2024-12-21,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4,5,3,12.8,1
CUST_155,Q4_2024,2024-12-12,5.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5,8,2,17.5,4
CUST_156,Q4_2024,2024-12-21,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,6.0,4.0,4.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,5,7,4,17.8,4
CUST_157,Q4_2024,2024-12-16,5.0,7.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5,7,5,20.7,2
CUST_158,Q4_2024,2024-12-15,5.0,6.0,3.0,3.0,5.0,4.0,5.0,3.0,6.0,3.0,6.0,3.0,3.0,4.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,4,5,3,-0.1,1
CUST_159,Q4_2024,2024-12-13,5.0,5.0,5.0,4.0,4.0,3.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,7.0,5.0,4,6,3,16.3,1
CUST_160,Q4_2024,2024-12-17,4.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4,6,4,0.9,1
CUST_161,Q4_2024,2024-12-17,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,6.0,6,7,5,22.8,5
CUST_162,Q4_2024,2024-12-10,5.0,4.0,3.0,3.0,5.0,4.0,6.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,6.0,4,4,5,9.1,1
CUST_163,Q4_2024,2024-12-15,4.0,5.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,5,9,5,15.5,4
CUST_164,Q4_2024,2024-12-19,4.0,4.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4,8,4,7.8,1
CUST_165,Q4_2024,2024-12-07,4.0,6.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4,6,2,4.1,2
CUST_166,Q4_2024,2024-12-14,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3,4,2,-6.7,1
CUST_167,Q4_2024,2024-12-11,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,3.0,4,7,3,11.3,1
CUST_168,Q4_2024,2024-12-16,4.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3,4,3,5.1,0
CUST_169,Q4_2024,2024-12-24,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3,3,2,-6.7,0
CUST_170,Q4_2024,2024-12-23,5.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,6,9,4,5.3,2
CUST_171,Q4_2024,2024-12-25,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,,4.0,4.0,4.0,4.0,,4.0,4.0,3.0,4,6,3,14.4,2
CUST_172,Q4_2024,2024-12-24,5.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,3.0,6,8,3,14.9,5
CUST_173,Q4_2024,2024-12-24,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,4,5,3,-2.7,1
CUST_174,Q4_2024,2024-12-21,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,6.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4,3,3,4.4,1
CUST_175,Q4_2024,2024-12-25,4.0,5.0,,3.0,2.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4,4,3,3.8,4
